nombre_archivo,fecha_acta,tag,nivel,actores,facultad,extracto
Consejo Académico 309-22.pdf,2022-06-30,Evaluación curricular,Pregrado ,,,"4. Vicerrectoría Académica
a. Opciones académicas
La directora de Gestión Académica, Mónica Vargas, explicó que en las actas del Consejo
Académico de los años 70, las opciones académicas de Los Andes se concibieron como un
mecanismo novedoso en el sistema de Educación Superior del país. Esto, porque sin costo
adicional y valiéndose de la flexibilidad de los currículos con el sistema de créditos, se
contribuyó a una formación interdisciplinar e integral de los estudiantes. Asimismo, agregó,
que las opciones se pensaron como un homólogo al Minor de los Estados Unidos y a la
Mention otorgada en Francia, y expresó que la primera opción académica aprobada por este
Consejo fue la de Desarrollo Regional y Urbano, propuesta por el decano de Economía,
Augusto Cano, en el año 1973. A continuación presentó el siguiente diagnóstico:

 Opciones en la actualidad: el reglamento de opciones se modificó por última vez en el
año 2018 y en esa ocasión se definió que “Una opción es la oportunidad que tiene un
estudiante regular de pregrado de desarrollar competencias en un área de formación
complementaria, diferente a su formación disciplinar. [...] La opción puede ser ofrecida
por la misma facultad o departamento en el que está inscrito el estudiante o por otra u
otras unidades. Las opciones pueden variar entre 10 y 16 créditos”.

 Algunos datos: (i) en el año 2000 cerca del 3% de los estudiantes de pregrado se graduó
con una opción académica, mientras que en el año 2022 cerca del 29% de los graduandos
ha obtenido su título profesional con alguna opción; (ii) actualmente hay 85 opciones que
los estudiantes pueden inscribir, pero solo aparecen 79 opciones en el catálogo del año
2022; (iii) en el periodo 2022-10 el 18% de los matriculados de pregrado tenía una opción
inscrita y el 4,4% tenía dos o más opciones inscritas; (iv) en los últimos cinco años el
número de estudiantes que solicitan inscribir una opción ha incrementado, pero a partir
del periodo 2020-20, que coincide con uno de los momentos más críticos de la pandemia,
se ha presentado uno de los incrementos más significativos. Adicionalmente, las opciones
con más graduandos en los últimos 5 años y con más solicitudes de inscripción en el
periodo 2022-10 son:

 Observaciones: las opciones permiten a los estudiantes explorar otros pregrados antes de
solicitar un doble programa. También, son un subconjunto de un pregrado que otorga a
los estudiantes que no terminaron un doble programa la posibilidad de obtener su grado
con un certificado que válida los cursos aprobados. Además, se debe tener en cuenta que
algunos pregrados fueron inicialmente una opción académica, tal es el caso de Música,
Historia y Gobierno.
 Oportunidades de mejora: de acuerdo a información de los coordinadores, existe
desconexión entre el diseño de las opciones y su implementación. Algunas opciones tienen
cursos que ya no se ofrecen, cursos que por prerrequisitos o falta de cupos son difíciles de
inscribir y coordinaciones que no saben que sus cursos hacen parte de una opción de otra
unidad. Por otro lado, la oferta de opciones no es fácil de entender y a veces los estudiantes
requieren de consejerías para planear la opción. Además, hay múltiples interpretaciones
del reglamento y es costoso de implementar, dado que “A un estudiante que curse una
opción puede valérsele para ésta los cursos que hagan parte del plan de estudios de su
programa hasta un máximo de un 40% de los créditos necesarios para la opción”.
Luego de este diagnóstico, la vicerrectora académica invitó a los miembros del Consejo a
deliberar sobre el futuro de las opciones académicas de la Universidad. Al respecto, hicieron
las siguientes consideraciones y sugerencias:

• Articular la discusión de las opciones con la del Proyecto Educativo de la Universidad,
PEI, porque en este último está lo relacionado con la flexibilidad, la interdisciplinariedad,
la educación liberal, entre otros.
• Identificar las razones personales y profesionales que incentivan a los estudiantes
uniandinos a tomar las opciones que ofrece la Universidad.
• Pensar a mediano plazo en la posibilidad de homologar los cursos de las opciones con los
posgrados interdisciplinares que ofrece la Universidad. Esto, porque las opciones
conducen a los estudiantes a elegir un posgrado alineado con sus intereses de formación.
• Mapear y categorizar las opciones de acuerdo con las particularidades de cada facultad,
de modo que facilite la toma de decisiones para hacer más eficiente la oferta que tiene
actualmente la Universidad. De esta forma responder a los actuales desafíos de la
educación y de la sociedad.
• Revisar cómo valora el mercado laboral las opciones académicas que escogen los
estudiantes uniandinos. De igual forma, examinar si es usual que los estudiantes que
toman varias opciones tienen sobrecarga académica.
• Posicionar las opciones académicas de Los Andes para que el mercado laboral comprenda
lo que estas aportan a nivel profesional, puesto que en la actualidad se exigen
competencias específicas que se pueden aprender a través de las opciones.
• Reorientar los objetivos de las opciones y revisarlas constantemente para que cumplan
con las realidades y necesidades que se enfrentan a lo largo de la vida.
• Incluir las opciones en la estrategia de mercadeo de la Universidad, pues definitivamente
son un factor diferenciador. Esto, en el sentido de que enriquecen la formación de los
estudiantes y ofrecen una mejor calidad de educación. Este aspecto pedagógico es muy
relevante en el Siglo XXI, porque los estudiantes cuentan con la oportunidad de explorar
diversos temas y aprender de diferentes disciplinas.
• Revisar la definición de opción académica para que no haya confusiones con los énfasis
que ofrecen algunos programas académicos.
• Evaluar en cada unidad el estado de las opciones activas y enmarcarlas en los objetivos
de los PDFs, así como con las expectativas de crecimiento y diversificación de la oferta
académica. También se podría revisar cuánto tiempo les toma a los estudiantes culminar
la opción seleccionada.
• Evaluar si ocurrió que el MDI hubiera incentivado un incremento en el número de
opciones, como forma de captar recursos adicionales en las unidades. También, que
algunas facultades tuvieron que crear sus propias opciones académicas para ofrecer
flexibilidad a sus estudiantes antes de iniciar el proceso de reformas curriculares.
• Las opciones se podrían convertir en un camino para definir micro y macro credenciales
o para interactuar con estas nuevas figuras, así como nuevos programas académicos.
• La administración y análisis de las opciones académicas se ha dificultado, esencialmente
porque no hay un encargado al frente de las mismas. En este sentido, revisar las opciones
abre la puerta para que haya mejoras administrativas y se optimicen procesos.

La rectora señaló que es fundamental establecer criterios de calidad, implementación y
operación que permitan desarrollar una oferta de opciones que responda a las necesidades de
formación de las facultades. La idea preliminar es que cada unidad académica revise su oferta,
a la luz de la discusión que se surtió en esta sesión de Consejo, para en próximas sesiones
retomar el tema. Reiteró que en el futuro cercano de la educación, la modularidad será parte
fundamental de la formación y las opciones académicas le permitirán a la Universidad hacer
un viraje en esa dirección. En ese sentido, debemos abordar esta discusión de manera más
visionaria, pensando que esta modularidad que ya existe puede ser la base de nuestro modelo
futuro que conecta muy bien con la posibilidad de microcertificados, macrocertificados e
insignias de competencias específicas. Esta reflexión es una buena oportunidad para ir
encaminando nuestra discusión en esta dirección.

La presentación completa sobre las opciones académicas se anexa a la presente acta."
Consejo Académico 309-22.pdf,2022-06-30,Politicas Academicas,,Estudiantes,,"4. Vicerrectoría Académica

b. Modificación al Régimen Disciplinario de Estudiantes
La vicerrectora académica recordó que se realizó una reforma al régimen disciplinario de
estudiantes que fue aprobada en diciembre de 2021, y manifestó que se identificaron algunas
precisiones que se deben hacer en los artículos 10 y 27. Explicó que el ajuste sugerido en el
artículo 10 obedece a que actualmente no existe consecuencia alguna para los estudiantes
que incumplen la sanción de Actividad Pedagógica. Por consiguiente, se propone que el
incumplimiento de esta sanción tenga como consecuencia la suspensión disciplinaria de un
semestre. Esto, porque al incumplimiento de la Actividad Pedagógica le anteceden diferentes
etapas del proceso disciplinario que culminan con el esfuerzo de un proceso reflexivo y
formativo para el estudiante, por lo que deben existir consecuencias para quien la incumple.

De otro lado, el ajuste sugerido al artículo 27 hace explícita la posibilidad de duplicar todos
los términos establecidos en el proceso para los órganos disciplinarios que manejan más de veinte casos al mes. Es el caso del Comité de Asuntos Estudiantiles, la Facultad de Ingeniería
y la Facultad de Ciencias entre otros. Este cambio tiene como propósito hacer claridad frente
a instancias judiciales. Los cambios propuestos son los siguientes:

El Consejo Académico dio su visto bueno a las modificaciones del Régimen Disciplinario de
Estudiantes, pero solicitó incluir que en este caso no hay recursos adicionales para el estudiante.
La presentación completa sobre la modificación al Régimen Disciplinario de Estudiantes se
anexa a la presente acta.
"
Consejo Académico 309-22.pdf,2022-06-30,Promoción investigación,,,,"5. Vicerrectoría de Investigación y Creación
a. Financiación fondos europeos

La vicerrectora de investigación y creación manifestó que su vicerrectoría ha avanzado en la
revisión sobre el manejo de proyectos en las facultades y, de acuerdo con la distribución de
proyectos externos por montos y unidades académicas, se pudo evidenciar que Los Andes se
ha enfocado principalmente en proyectos individuales de alcance restringido. A su vez señaló
que, entre 2008 y 2022, Uniandes ha presentado 59 propuestas a convocatorias de la Comisión
Europea con una financiación de aproximadamente 400 mil euros, cifra que podría mejorar.
Dado este contexto, la vicerrectora de investigación y creación invitó a los decanos(as) y
directores de centros a buscar proyectos de mayor importancia y postular al programa de
financiación Horizon Europe, que en materia de investigación e innovación cuenta con un
presupuesto de 95 billones de euros y aborda temáticas sobre la doble transición entre el
cambio climático y la transformación digital.
De acuerdo con lo anterior, propuso crear un perfil denominado Broker de oportunidades en
Europa. Agregó que no se trata de un nuevo cargo, sino que se pretende encontrar en cada
unidad una persona que pueda reconocer las capacidades de la Universidad, identificar
oportunidades y buscar socios potenciales.
En cuanto a la financiación externa de proyectos, la rectora manifestó que la Universidad
debe concretar unos objetivos institucionales y luego alinear el trabajo de los centros (CODS,
CinfonIA, Finanzas Sostenibles, Imagina y Sistemas Agroalimentarios) para que los
profesores puedan definir propuestas. De este modo, la Universidad podría alcanzar, en el
mediano plazo, un buen nivel de impacto en virtud de la consolidación de propuestas
interdisciplinarias en proyectos de gran alcance.
Los miembros del Consejo celebraron esta iniciativa e hicieron la siguiente sugerencia:
• Establecer un plan paralelo para estabilizar el ERP de Uniandes, porque la gestión
administrativa de los proyectos se ha vuelto insostenible. Si este problema se soluciona,
los profesores podrían administrar sin dificultad los recursos adquiridos por medio de
proyectos y los motivaría a construir más propuestas.
La presentación sobre la financiación de fondos europeos se anexa a la presente acta."
Consejo Académico 309-22.pdf,2022-06-30,Promoción investigación,,,,"5. Vicerrectoría de Investigación y Creación

b. Tablero sobre la distribución de montos por proyectos en las unidades académicas
La vicerrectora de investigación y creación compartió con los miembros del Consejo un
tablero de Power BI que facilitará la consulta de los proyectos y los montos que corresponden
a cada facultad y centro."
Consejo Académico 309-22.pdf,2022-06-30,Promoción investigación,,,,"5. Vicerrectoría de Investigación y Creación

c. Obertura – Reto TPrize 2022
La vicerrectora de investigación y creación invitó a los miembros del Consejo a participar
en el reto TPrize 2022, iniciativa de innovación abierta que tiene como objetivo aportar e
impulsar soluciones a los desafíos educativos que existen en América Latina y el Caribe. De
acuerdo con lo anterior, el reto TPrize 2022 busca resolver ¿Cómo los y las jóvenes pueden
adquirir habilidades y crear su plan de desarrollo personal y laboral para acceder a
mejores oportunidades y participar activamente de la transformación de sus entornos?

Para obtener mayor información del reto TPrize 2022 se puede consultar el siguiente enlace:
https://obertura.uniandes.edu.co/reto/info-general/21/RetoTPrize2022
"
Consejo Académico 309-22.pdf,2022-06-30,Impacto Social,,,,"5. Vicerrectoría de Investigación y Creación

d. Dejar Huella
La vicerrectora de investigación y creación informó el lanzamiento de la versión 2022 del
reconocimiento Dejar Huella en sus tres categorías, vida y obra, proyecto de impacto de
profesores e iniciativas de impacto de estudiantes."
Consejo Académico 309-22.pdf,2022-06-30,Ajustes Administrativos ,,Administrativos,,"6. Varios

 La rectora informó que Carlos Vegalara, nuevo presidente del Consejo Superior, decidió
programar a partir del próximo agosto, dos reuniones mensuales del Comité Directivo
que se llevarán a cabo el primer y segundo miércoles de cada mes. En consecuencia,
solicitó a los decanos y decanas programar con antelación los proyectos que por monto
deben ser autorizados por ese Comité, para que se puedan revisar detalladamente durante
las sesiones programadas.

 Los miembros del Consejo Académico agradecieron, de manera especial, el compromiso
y activa participación a Mariana Quintero y a María Fernanda Garcés quienes asistieron
por última vez a este Consejo en su calidad de representantes estudiantiles."
Consejo Académico 310-22.pdf,44770,Ajustes Administrativos,,,,"Posesión del vicerrector administrativo y financiero de la Universidad de los Andes.


La rectora dio posesión a Mauricio Olivera como nuevo vicerrector administrativo y financiero de  la  Universidad. Olivera es  economista  y  candidato  a  doctor  en  economía  de  George Washington University. Fue jefe de la división de análisis fiscal en el Departamento Nacional de  Planeación,  trabajó  en  el  departamento  de  investigaciones  del  Banco  Interamericano  de Desarrollo y fue investigador asociado en Fedesarrollo. Asimismo, ha estudiado temas como el pensional, la política fiscal, el mercado laboral y el sector  agrícola.Se  desempeñó  como viceministro de Empleo y Pensiones entre 2012 y 2013, fue director encargado del SENA en 2013, presidente de Colpensiones entre 2013 y 2017, gerente general de Famisanar entre 2017 y 2019, y desde 2019 ejerciócomo gerente general de Econometría Consultores.

Por  su  parte,  el  vicerrector  administrativo  y  financieroagradeció  a  la  rectora  por  su designación,manifestóque  su  gestión  su  centrará  en  brindar un  mejor  servicio a toda  lacomunidaduniandinay  a forjaruna eficiente gestión financierapara  la  Universidad. Agradeció la oportunidad de pertenecer a este equipo de trabajoe indicó que su vicerrectoría mantendrálas puertas abiertas para recibir las sugerencias de los miembros de este Consejo.

El Consejo Académico recibió con un fuerte aplauso al vicerrectoradministrativo y financiero, destacó su disposiciónamejorar los servicios que dependen de su unidad y recomendórevisar procesos  como  el  de  compras  y  el  de  viajes  para  optimizar  tiempos  y  recursos,  así  como a trabajar mancomunadamente con todas lasfacultades.

"
Consejo Académico 310-22.pdf,44770,"Representación,Informe de gestión",Pregrado,,,"Informe de la rectora

a) Bienvenida a los nuevos representantes de estudiantesde pregradoLa rectora informóqueMaría Paula Chavarro, estudiante de la Licenciatura en Español y del  pregrado  en  Ciencia  Políticay,Fabián  Acuñaestudiante  del  pregrado  en  Economía, participarán eneste Consejo a partir de la fecha en calidad de representantesestudiantiles."
Consejo Académico 310-22.pdf,44770,"Estructura Interna,Ajustes Administrativos,Informe de gestión",,,,"Informe de la rectora

b. Dirección de Desarrollo e Innovación pedagógica curricular

 La  rectora anunció que, como  resultado de  la  reciente  modificación en la  estructura organizacional   de   la   Universidad, la nueva Dirección   de   Desarrollo   e   Innovación Pedagógica Curricular estará a cargo de Juny Montoya, actual directora del Centro de Ética Aplicada. Recordó que esta unidad estará adscrita a la Vicerrectoría Académica y que, entre otras  responsabilidades,  recogerá  las  actividades  que  realizaba  el  Centro  de  Enseñanza  y Aprendizaje y tendrá a su cargo al Centro de Ética Aplicada, al Centro de Español y a la parte encargada de la formación de profesoresde Conecta-TE. En consecuencia, la rectora informó que esta será la  última  sesión que  la  profesora  Montoya  acompañe al  Consejo Académico.

Por su parte, Juny Montoya dirigió unas sentidas palabrasde agradecimiento y despedida que se adjuntana la presente acta.

El Consejo Académico despidió a la profesoraMontoya con un fuerte aplausoy resaltósus valiosos aportes durante los 16  años que formó  parte  deeste órgano  de  gobierno ensucalidad deDirectora del CIFE y del Centro de Ética Aplicada."
Consejo Académico 310-22.pdf,44770,"PDI,Evaluación curricular,Informe de gestión",,,,"Informe de la rectora

c.Proyecto Educativo Institucional, PEI - Universidad de los Andes

La  rectora manifestóqueel  documento  del  Proyecto  Educativo  de  la  Universidad  de  los Andes se  enriqueció  notablemente  con  los  nuevos  aportes  de  la  decanade  Artes  y Humanidades  Andrea  Lozano. La versiónactual,  que  lleva  por  nombre Nuestro  legado uniandino, fue  enviada  previamente  a  los  miembros  de  este  Consejo, recogede  manera armoniosa  los  comentarios  realizados  en  las  sesiones  305-22  y  307-22, se  integra  con  la estructura  delprimerdocumentoy  como  resultadocontamos  conun  proyecto  educativo inspirador para la comunidad uniandina.Los  miembros  del  Consejo agradecieron la  labor  dela  decana  de  Artes  y  Humanidades, porquela redacción del documentologró un balance entre los principios de los fundadores y lo que hoy esla Universidad. Además, hicieronlossiguientes comentarios y sugerencias:

•Eliminar la lista de disciplinas que se presenta en el documentopara evitar confusiones.
•Diseñaruna estrategia de comunicación, divulgación y socializaciónde estedocumento.
•Incorporar  en  el  pie  de  página  inicial,lasotras  unidades  que  también  participaron  en  laredacción del documentocomo Conecta-TE yel Centro de Enseñanza y Aprendizaje.
•Esta versión del PEIpermite estructurardocumentos complementarios que dan sentido ala labor de Los Andes, en el sentido de contribuir ala transformación del país.

Con el fin de presentar el documentoyderecopilarloscomentariosde losdistintosgrupos de interés que conforman la comunidad, el Consejo Académico acordósuprimir la lista de disciplinasydiseñaruna portadaque trasmita la razón de ser del proyecto educativo. Para divulgarlo entrelos estudiantes se solicitó la ayudadel CEU;para los profesoresse solicitóla ayuda de los decanos(as), así como para los equipos administrativos en cada facultad,y delos representantes profesorales, con el fin deretomar la discusiónen la segunda sesión de agostode este Consejo.

Finalmente,  la  rectoraindicóque  este  documento  permitirá  a  las  unidades  académicas construir indicadores de calidad, así como construir los documentos y estrategias que será indispensables  para cumplir  con  lo  estipulado  en  el Decreto  1330del  Ministerio  de Educación Nacional  para  las  acreditaciones  y la  creación  de  nuevos  registros  calificados.Además, señaló  que en el  proyecto educativo de  LosAndes queda  plasmadala identidad institucional, lo que permite convocar y motivar a los miembros de lacomunidad en torno alpropósito decontribuir con latransformacióndel país. "
Consejo Académico 310-22.pdf,44770,Politicas Academicas,,Estudiantes,,"Vicerrectoría Académica
a. Piloto de actividad pedagógica en procesos disciplinarios

La vicerrectora académica recordó que en la pasada sesión de este Consejo se presentó una modificación del Régimen Disciplinario de Estudiantes, en la cual se establece la suspensión disciplinaria  de  un  semestre  para  los  estudiantes  que  incumplen  la  sanción  de  Actividad Pedagógica.Teniendo en cuenta que la Actividad Pedagógica tiene un propósito formativo y su diseño/seguimiento esdemandante para las unidades, la vicerrectora académica informó quese realizará,a modo de piloto,un taller de ética que puede ser utilizado como actividad pedagógica  y tiene  como  objetivo  propiciar  una  reflexión  del  estudiante  sobre  el proceso disciplinario.El piloto se realizará en las facultades de Ingeniería y Ciencias y su diseño ha contado  con  la  participación  adicional  del  Centro  de  Ética  Aplicada  y  la  Decanatura  de Estudiantes. Por  su  parte,  MarcelaHernández, vicedecana  de  asuntos  estudiantiles  de  la Facultad de Ingeniería y,Jenny Caro, coordinadora de proyectos del Centro de Apoyode la Decanatura de Estudiantes explicaronlosdetalles deltaller:✓Justificación:por  medio  de  grupos  focales  y  estudios  realizados  por  la  Decanatura  deEstudiantes,DECA,así como de las reuniones iniciales, se ha inferido que los profesoresy los estudiantes valoran losespacios de discusión y reflexión. Además, los psicólogos dela DECAmanifestaron que los estudiantes de pregrado están en proceso de maduraciónde su cerebro, lo que implica ofrecer escenarios para promover, ejercer y poner a pruebala resolución de problemas, la toma de decisiones, la evaluación de las consecuencias y laregulación del comportamiento y las emociones.

✓Objetivos:reflexionar sobre la integridad académica y las implicaciones de los actos en laformación personal, académica y profesional, así como en su entorno. Esto, por medio de(i) discutir sobre el fenómeno del fraude en la Universidad a partir de datos generados enlas encuestas de integridad; (ii) aplicar herramientas de deliberación ética para la toma dedecisiones en la vida; (iii) discutir sobre las emociones que acompañan la comisión de lafalta y sus consecuencias; (iv) identificar los aprendizajes adquiridos a partir del procesodisciplinario con las implicaciones que este haya generado; y (v) explorar las creencias yprácticas que pueden favorecer la comisión de una falta o uncomportamiento deshonesto.

✓Descripción  del  taller:son  cuatro  talleres  semestralesen  modalidad presencial que secomponende (i) dos módulos con cupo máximo de 15 estudiantesy mínimo de cinco; (ii)una duración de doshoras por módulo; y (iii) cada sesión es liderada por una persona de laDECA, otradel Centro de Ética Aplicada y un profesor (alternando Ciencias e Ingeniería).

✓El piloto:el taller se ofrecerá como una alternativa para las actividades pedagógicas y sellevará  a  cabo  durante  el  periodo  2022-20con lasfacultadesde  Ingeniería  y Ciencias.Asimismo,  con  el  fin  de  medir  el  impacto  del  taller,  se  espera  que  el 50%  de  losestudiantes sancionados en cada facultad tomeel taller yel otro 50% sea el grupo control(no toma el taller o hace otraactividad pedagógica). Al final, mediante las encuestas deintegridad se medirá el aprendizaje del proceso disciplinario, la vivencia del procesoy lapercepción de la gravedad de las faltas.

Por último, la Vicedecana de Asuntos Estudiantiles de la Facultad de Ingeniería aclaró que según los resultados que se obtengan de este piloto, podrán participarlas demás facultades.

Los miembros del Consejo Académico agradecieron la propuestae hicieronlas siguientes sugerencias:

•Involucrara los estudiantes de posgradopuesto queel taller también sería útil para ellos.
•Luego  de  culminar  el  piloto  se  podría  considerarla  posibilidaddeofrecer  el  taller enmodalidad virtual.

La presentación completa sobre el piloto de actividad pedagógica se anexa ala presenteacta."
Consejo Académico 310-22.pdf,44770,Evaluación curricular,Posgrado,,Ciencias,"Vicerrectoría Académica

b.Reforma a la maestría en Matemáticas

La directora  del  Departamento  de  Matemáticas,  Maricarmen Martínez, informó  que  la reforma a la  maestría  en  Matemáticasestá  motivada  por:(i) no  es  posible  terminar  el programa en cuatro semestres de máximo 12 créditos cada uno; (ii) dado el puntoanteriorserealiza un alto número desolicitudes de homologaciónde pregrado; (iii) el alto número de créditos del curso de Trabajo de Gradoes mayor que el número de créditos del curso de Tesis de Doctorado; (iv) la directriz de becas y asistencias graduadas para posgrado exigecumplir con un mínimo de ochoy un máximo de 12 créditos en elsemestre académico; y (v) estamaestría tiene un alto número de créditos para obtener el grado, comparado con otros programas del mismo nivel enla Universidad. 

Cambiospropuestos: (i) eliminaren el primer semestre una electiva para disminuir a seis el  número de  cursos electivos. De estos, dos pueden  ser  cursos avanzados  de  pregrado de tres créditos; y (ii) reducir a diez el número de créditos del curso de Trabajo de Gradopara reflejar la dedicación real del estudiante en el curso.

Estos cambios permitirán alos estudiantes terminarla maestría en cuatro semestres sin la necesidad de homologar cursosde pregrado. De igual forma, el númerototalde créditos será el  másadecuado  para unamaestría  de  investigacióny habrá  una  mejor  alineación  del currículo del programa con la Directriz de becas y asistencias graduadas deposgrado.

Régimen de transición: respecto a loscursos se ofrecerá el curso Trabajo de Gradode 12 créditos del  currículo  no  reformado  para  los  estudiantes  que  así  lo  requieran. También  se abrirá estecursosi  un  estudiante de  la  maestría no  reformadalo  requiere. En  cuanto  ala implementación  de  la  transiciónse  divulgará  y se hará consejería  sobre  los  cambios, las implicaciones, los procesos y los tiempos para acogerse alareforma.Los miembros del Consejo agradecieronla presentación e hicieron la siguiente sugerencia:

•Establecer plazosen losregímenesde transición de los programas reformados,para que los estudiantes se acojanalnuevo plan de estudiosy, por ende, evitarfuturas solicitudes de apertura decursos que ya no hacen parte dela malla curricular.

El Consejo Académico aprobóla  reforma y  el  régimen  de  transición  dela  maestría  en Matemáticas.(Resolución 108)

El documento y lapresentación completa sobre la reforma a la maestría en Matemáticasse anexa a la presente acta."
Consejo Académico 310-22.pdf,44770,Estatuto profesoral,,Profesores,Ingenierías,"Vicerrectoría Académica

c.Profesor honorario

La vicerrectora académica informóque la comisión designada por este Consejo en su sesión 300-22, conformada por ella misma, el decano de Ciencias Sociales, la decana de Ingeniería, la  decana  de Medicina  y la  directora del  Centro de  Ética Aplicada  decidió  otorgar  a José Tiberio Hernández el reconocimiento de profesor honorario por su labory sus importantes contribuciones durante sus 39 años de trabajo en Uniandes. Durante este tiempo Hernández fue profesor asociado del Departamento de Ingeniería de Sistemas y Computación, director del  equipo  de  I+D+i  de  computación  visual  de  IMAGINE,  Vicedecano  Académico  y Decano de la Facultad de Ingeniería.Asimismo, lideró la adaptación de un programa francés que  resultó  enPequeños  Científicos,  creóColivríco-laboratorio  multidisciplinar que desarrolla proyectos para resolver problemas realesy concibióla semana de la innovación donde los estudiantes de primer semestre participan con sus proyectos en ExpoAndesy los de mitad de carrera en La muestra de la innovación.

El  Consejo  Académicoagradecióla valiosalabor  del  profesor José  Tiberio Hernández  y estuvo de acuerdocon el concepto de la comisión deotorgarleelreconocimientode Profesor Honorario. (Resolución 109)

El concepto de la comisión y la presentación completa se anexana la presente acta.

"
Consejo Académico 310-22.pdf,44770,Politicas Academicas,,,,"7. Varios

a.Encuesta a estudiantes 2022-10 

Los decanos(as) comentaron que los profesores(as) han manifestado su preocupación frente a las dos preguntas MAAD que se incluyeron en la encuesta del periodo 2022-10, porque existe la posibilidad de que los estudiantes reporten conductas MAAD por este medio y dejen de hacerlo a través de los canales institucionales establecidos para este fin. De igual manera,indicaron que algunas situaciones propias del ambiente académico podrían reportarse como comportamientos MAAD, sin que tengan estricta correspondencia. Recomendaron que antes de  hacer  seguimiento  a  posibles  conductas  de  este  tipo  mediante  encuestas,  se  debería diseñar un ejercicio de prevención y formación para profesores.

Este  Consejo  también  llamó  la  atención sobrelaaplicación  de  laPolítica  de Ajustes Razonables.Se  deben  hacer  las  respectivas  aclaraciones,  porque  para  las  facultades  es complejo adaptarse permanente a las necesidades particulares de los estudiantes.Al  respecto,  la  rectora  y  la  vicerrectora  académica  explicaron  que  las  preguntas  MAAD contenidas en la encuesta del periodo 2022-10 se incluyeron a modo de piloto institucional por parte del Centro de Evaluación, sin revisión previa de la Vicerrectoría Académica como ha  sucedido  con  otros  pilotos  de  facultades.  Aclararon  que  los  resultados  de  esas  dos preguntas serán revisados por esa vicerrectoría y no harán parte de los puntajes estándar de cada profesor."
