nombre_archivo,fecha_acta,tag,nivel,actores,facultad,extracto
Acta Consejo Académico 266-20,2020-10-14,"Creación Programas,Oferta virtual",Posgrado,,Administración,"Contrato con Emeritus: 

	Inversión, costos, ganancias, complementariedades hasta que se alcance el punto de equilibrio. Es decir, el riesgo del mercado lo corre Emeritus.
	Emeritus colaborará y utilizará la plataforma digital emergente de Uniandes, excepto para el reclutamiento de estudiantes.
	Emeritus proporcionará su software de última generación y su equipo de matrículas y marketing digital de América Latina para reclutar candidatos y presentarlos a Uniandes para su aprobación.
	Los cursos en línea se diseñarán para un sistema de enseñanza de dos niveles en el que los tutores, supervisados por Uniandes, apoyarán el aprendizaje en grupos de 30 estudiantes. Esto permitirá a los profesores impartir clases a cientos de estudiantes mientras se conserva una experiencia de aprendizaje interactiva de alto nivel."
Acta Consejo Académico 266-20,2020-10-14,"Creación Programas,Inversiones ",Posgrado,,Administración,"Modelo financiero:

Se construyó un modelo de alto, medio y bajo reclutamiento. En estos escenarios se estimaron los ingresos asociados al programa completo, los cursos independientes y las concentraciones certificadas. Los costos de desarrollo comprenden la actualización constante de la oferta y los contenidos en los cursos. Los costos de mercadeo corresponden al 58,7% de los costos totales e incluyen el esfuerzo para mitigar la deserción de estudiantes. Asimismo, en comparación con los ingresos esperados, los costos de mercadeo equivaldrían al 25%."
Acta Consejo Académico 266-20,2020-10-14,"Inversiones,Oferta virtual,PDI",Posgrado,Administrativos,,"El Rector comentó que por medio del Centro de Finanzas Sostenibles, el CODS y el trabajo que han realizado otras facultades en materia de sustentabilidad, la Universidad está tomando de manera paulatina una ventaja. Por otro lado, precisó que los programas virtuales que se ofrecen con los aliados dejarán muy buenas enseñanzas para entender cómo moverse en esta oferta en el corto y mediano plazo. Ciertamente, por esta razón es que Los Andes está trabajando en una estrategia de transformación digital como uno de los ejes centrales en la elaboración del Plan de Desarrollo Institucional, PDI."
Acta Consejo Académico 266-20,2020-10-14,Creación Programas,Posgrado,,Administración,Los miembros del Consejo Académico dieron su visto bueno a la creación de la Maestría virtual en Regeneración y Desarrollo Sostenible. 
Acta Consejo Académico 266-20,2020-10-14,Evaluación curricular,Pregrado,,Arquitectura y Diseño,"b.        Nuevas opciones de diseño
El decano de Arquitectura y Diseño, Hernando Barragán, explicó que en la actualidad el pregrado en diseño ofrece las opciones en diseño y en textiles, pero en el despliegue del programa reformado se vuelve pertinente hacer cambios en las opciones para que armonicen con la reforma. En este sentido, se proponen tres nuevas opciones que se ofrecerán durante los semestres 5 y 6 en el ciclo de énfasis del pregrado en Diseño. Más que un grupo de materias, son una estructura que permite incorporar la sensibilidad, los métodos y las herramientas propias del diseño al perfil profesional. La idea es establecer un dialogo entre las rutas del diseño contemporáneo, flexibles y que acogen contextos interdisciplinarios, para incluirlas en una oferta de actualización profesional a egresados y personas externas. Cada opción será de 16 créditos.

Objetivos de las nuevas opciones en Diseño: 

•        Entender el valor que ofrece el diseño para responder creativamente a los desafíos del mundo real, desde una aproximación interdisciplinaria y basada en la práctica.
•        Estar familiarizados con los espacios culturales, profesionales y ciudadanos donde el Diseño participa.
•        Tener experiencia significativa de aprendizaje basado en Problemas/Proyectos (PBL).
•        Construir un portafolio básico, enfocado en sus intereses y destrezas de Diseño."
Acta Consejo Académico 266-20,2020-10-14,"Evaluación curricular,Impacto Social",Pregrado,Estudiantes,Arquitectura y Diseño,"Detalles de las opciones: 

1.	Opción en Proyectos de Diseño: se trabaja de la mano con organizaciones y comunidades, convirtiendo sus proyectos y capacidades en propuestas con alto potencial de innovación. 

Competencias: 

	Formular proyectos de diseño como espacios participativos para construir futuro y expresar valores y cultura, con base en el fortalecimiento de capacidades de las organizaciones, comunidades y territorios.
	Gestionar proyectos de diseño y facilitar su implementación, con criterios de equidad, transparencia, sostenibilidad y democracia.
	Imaginar, sintetizar y representar alternativas de solución a un reto de diseño. Iterar incrementando la robustez del desempeño mediante pruebas en contexto y con los actores, para lograr resultados viables, deseables y sustentables.

Posibles temas: gobierno (diseño de lo público), innovación centrada en los seres humanos (pensamiento de diseño), diseño de servicios, UX Design."
Acta Consejo Académico 266-20,2020-10-14,"Evaluación curricular,Creación artistica",Pregrado,Estudiantes,Arquitectura y Diseño,"2.	Opción en Creación en Diseño: se realizan piezas y contenidos para las industrias culturales y creativas.

Competencias:

	Unir destreza, conocimiento e imaginación para dar origen a lo nuevo. Generar posibilidades diversas exhibiendo comprensión del aporte original con relación a lo existente.
	Apreciar referentes culturales para construir a partir de su lenguaje. Usar herramientas conceptuales para interpretar la relación diseño-cultura. 
	Dar forma sensible exhibiendo comprensión de principios de composición y expresión plástica, haciendo uso adecuado del medio en el que trabaja.
	Entender el impacto y las sendas que ofrece la digitalización para las Industrias Culturales.

Posibles Temas: moda, publicaciones del mañana, ecosistemas digitales (medios y ambientes digitales), oficios contemporáneos."
Acta Consejo Académico 266-20,2020-10-14,"Evaluación curricular,Formación en investigación",Pregrado,Estudiantes,Arquitectura y Diseño,"3.	Opción en Investigación en Diseño: se estudia la teoría e historia del Diseño, y se contribuye a los procesos de investigación y gestión intelectual de las industrias creativas intensivas en conocimiento.

Competencias:

	Crear y aplicar marcos de referencia propios de la disciplina del Diseño dentro de una problemática marcada.
	Aproximar teórica, estética, histórica, cultural y críticamente a las manifestaciones del Diseño.
	Recolectar y sistematizar evidencia de los procesos de investigación y creación en Diseño y sus resultados. Dejar registro del conocimiento puesto en acción, para ser transmitido efectivamente a los interesados. 

Posibles Temas: biodiseño, estudios sobre el diseño (teoría e historia), investigación a través del diseño (diseño crítico), gestión del conocimiento en industrias creativas y culturales."
Acta Consejo Académico 266-20,2020-10-14,Evaluación curricular,Pregrado,,Arquitectura y Diseño,"Las nuevas opciones permiten estar en las fronteras difusas de las disciplinas, donde convergen investigaciones de punta. Esta es una oportunidad para hacer una exploración rápida de esos entornos para que desde el pregrado los estudiantes puedan incorporarlos en su experiencia. En este sentido, se garantizará una oferta solida de competencias y se actualizarán de forma regular los temas y contenidos de cada una para la formación interdisciplinaria en diseño, guiada por las dinámicas del campo profesional, los intereses del estudiantado y los resultados de investigación, creación y consultoría. En particular, existe la posibilidad de abrir cursos formativos y profesionales en Educación Continua que den lugar a una aproximación intergeneracional que permita a los estudiantes de pregrado un contacto con el mundo profesional por medio de egresados o personas externas. 

Para dar continuidad a las actuales opciones, se lanzarán progresivamente las nuevas. En principio, se planea ofrecer la opción en Proyectos de Diseño (Design Thinking) que reemplazará la tradicional opción en diseño; así mismo se ofrecerá la opción en Creación en Diseño (Moda), que recoge el legado del diseño textil uniandino. Por último, en el periodo 2021-20 se lanzará la opción en Investigación en Diseño (Biodiseño) que es uno de los temas de punta que han permitido a la facultad ganar premios internacionales. 

Así las cosas, se preparará una estrategia de comunicaciones con videos de los docentes cabeza en cada opción para que guíen a los estudiantes interesados. De igual manera, se preparará una estrategia de consejería interactiva rápida y eficaz en las fechas divulgativas de las opciones y se tendrá un enlace permanente en el sitio web de la Facultad para informar estas rutas y actualizar la información correspondiente."
Acta Consejo Académico 266-20,2020-10-14,Evaluación curricular,Pregrado,Estudiantes,Arquitectura y Diseño,"Logística y planeación para la nueva opción en Proyectos de Diseño:

•	Se esperan entre 40 y 45 inscritos por semestre.
•	15 estudiantes inscribirían el Proyecto Básico en segundo semestre.
•	En las secciones habituales de Proyecto Básico se abre una sección más pequeña de 15 a 18 estudiantes para recibir el número de estudiantes esperados en la opción.
•	Con el despliegue de la reforma habrá nuevos seminarios de introducción. Para atender la cantidad de estudiantes se abriría una sección adicional con 30 cupos.
•	En el resto de Seminarios teóricos, se estima que haya un cupo de entre un 10% y un 20% que pueda atender a los estudiantes.

Logística y planeación para la nueva opción en Creación en Diseño:

•	Se esperan entre 12 y 15 inscritos por semestre.
•	2 estudiantes que no son del programa de Diseño inscriben al semestre Estudio 6.
•	Para otros cursos obligatorios/electivos, la oferta se actualiza, pero tiene cupos a estudiantes de diseño interesados en hacer la opción. Hay secciones de 15 y de 20 estudiantes.
•	La limitación de 15 cupos tiene que ver con restricciones de laboratorios y/o requerimiento de personal de apoyo especializado.

Los diplomas para los estudiantes que cursen cada opción serán:

•	Opción en Diseño Creación.
•	Opción en Diseño Investigación.
•	Opción en Diseño Proyecto.  

En cada caso, el portafolio del estudiante será el encargado de acreditar la experiencia en la especialidad que escogió (Design Thinking, Moda o Biodiseño). Para esto, la Facultad de Arquitectura y Diseño cuenta con una serie de mecanismos para la publicación de los portafolios de los estudiantes."
Acta Consejo Académico 266-20,2020-10-14,Evaluación curricular,Pregrado,Estudiantes,Arquitectura y Diseño,"La vicerrectora Académica, Raquel Bernal, indicó que por medio de la experticia de la facultad se imprimió un espíritu de flexibilidad en la oferta y la demanda a las opciones porque se acoplan a los intereses de los estudiantes y a las necesidades del mercado. Resaltó que el pregrado en Diseño tiene como ventaja que los estudiantes conformen un portafolio, lo que es muy llamativo para el mercado laboral. Por lo anterior, opciones robustas como las de diseño, son una apuesta interesante porque pueden sustituir de manera exitosa la doble titulación. Señaló que la articulación por módulos con Educación Continua otorga un gran potencial externo a estas opciones. "
Acta Consejo Académico 266-20,2020-10-14,Evaluación curricular,Pregrado,Estudiantes,Arquitectura y Diseño,Los miembros del Consejo Académico dieron su visto bueno a las nuevas opciones en diseño. 
Acta Consejo Académico 266-20,2020-10-14,Oferta virtual,,,,"La vicerrectora Académica, Raquel Bernal, informó que después de un gran esfuerzo, se logró que los diplomas de la Universidad se firmaran de forma digital. Este proyecto fue muy importante para la Dirección de Admisiones y Registro y marcó un hito para Uniandes. Aclaró que los diplomas tienen un código de verificación que permite a cualquier persona o entidad externa revisar su validez y que la entrega del acta de grado y los certificados de notas a los estudiantes se hará bajo este mismo esquema. "
Acta Consejo Académico 266-20,2020-10-14,Estatuto profesoral,,Profesores,,"e.	Estado de reglamentos de profesores
La vicerrectora Académica, Raquel Bernal hizo una breve actualización del estado de los reglamentos de profesores de cada facultad. Recordó que en total son 12 reglamentos y de estos 7 ya tienen una primera revisión por parte de la Vicerrectoría Académica. De hecho, 3 de ellos están en proceso de una segunda revisión y están prácticamente finalizados. Recordó que la fecha límite para tener listos los 12 reglamentos es el mes de noviembre."
Acta Consejo Académico 266-20,2020-10-14,Impacto Social,Pregrado,Estudiantes,Arquitectura y Diseño,"La decana de Estudiantes, María Consuelo Burgos, informó que la comisión designada por el Consejo Académico para estudiar y aprobar la Distinción a la Responsabilidad Social Universitaria, decidió otorgar la distinción a Cristina Cruz Navia, graduanda del pregrado en Diseño, en reconocimiento a su espíritu de liderazgo y responsabilidad social, expresada a través de su trabajo con la Fundación GivePower, que brinda soluciones de energía solar a comunidades vulnerables y al desarrollo de un proyecto de grado que asume de manera intencional el interés y decisión por contribuir a la realidad de nuestro país, convirtiendo su trabajo académico en una herramienta para visibilizar las voces de los distintos actores del conflicto armado en Colombia."
Acta Consejo Académico 267-20,2020-10-29,Internacionalización ,,,,El Rector informó que en la semana del 19 al 23 de octubre se llevó a cabo la reunión con las universidades que conforman la Triada. Manifestó que los proyectos académicos desarrollados de forma conjunta entre las instituciones que conforman la alianza han funcionado mejor de lo esperado. Agradeció a las facultades involucradas en este trabajo y auguró un futuro prometedor por la oportunidad que se abre para internacionalizar los programas de la Universidad e impactar a nivel regional.
Acta Consejo Académico 267-20,2020-10-29,PDI,,Estudiantes,,"Sobre el diseño del Plan de Desarrollo Institucional, PDI, 2021-2025 informó que ha sostenido conversaciones con estudiantes, con funcionarios de la Dirección de Planeación y con los vicerrectores. Quiso saber cómo iba el proceso de revisión del PDI en las unidades académicas y recordó que el tema se abordará el 30 de octubre en el Comité Directivo."
Acta Consejo Académico 267-20,2020-10-29,PDI,,Profesores,Educación,"El decano de Educación, Eduardo Escallón, mencionó que un gran número de profesores de su facultad participó activamente en el proceso de revisión. En específico, hubo preguntas relacionadas con las expectativas que generan las metas del PDI. La retroalimentación se envió a la Dirección de Planeación."
Acta Consejo Académico 267-20,2020-10-29,PDI,,"Profesores,Administrativos",Ingenierías,"La decana de Ingeniería, Rubby Casallas, comentó que ha sostenido reuniones con grupos de profesores y administrativos de su facultad. La discusión se ha centrado en la forma como está escrito el documento y ha surgido una preocupación relacionada con las acciones requeridas para alcanzar los objetivos propuestos, porque la incertidumbre financiera que ha generado la pandemia podría limitar los recursos para alcanzarlos. Los comentarios se consolidarán en un documento final que también se enviará a la Dirección de Planeación. "
Acta Consejo Académico 267-20,2020-10-29,PDI,,"Estudiantes,Profesores,Egresados",Otras,"La directora del CIDER, Nathalia Franco, manifestó que en las reuniones de su centro participaron estudiantes, profesores y egresados. En estas reuniones surgió una pregunta frecuente relacionada con la excelencia, ya que ha sido uno de los pilares fundamentales de los planes de desarrollo de la Universidad y no está explícita en las promesas. En segundo lugar, sobre la pertinencia de la Universidad, los profesores sintieron distancia entre las palabras del Rector y lo referente a lo consignado en los reglamentos de profesores sobre evaluación. Estos comentarios se incorporaron al documento como retroalimentación."
Acta Consejo Académico 267-20,2020-10-29,PDI,,,Artes y humanidades,"La decana de Artes y Humanidades, Patricia Zalamea, afirmó que la propuesta del PDI fue bien recibida por su facultad en los talleres que se hicieron y entendieron que había sido concebida desde un punto de vista filosófico. Sin embargo, coincidieron en la necesidad de revisar el uso del lenguaje para reflejar de forma concreta el espíritu del pensamiento crítico. Se sugirió, además, pensar en otras formas de innovar que no estuvieran asociadas a la tecnología para pensar y repensar propuestas atrevidas desde un discurso crítico y autocrítico. Los comentarios correspondientes se enviaron a la Dirección de Planeación."
Acta Consejo Académico 267-20,2020-10-29,PDI,,,Arquitectura y Diseño,"El decano de Arquitectura y Diseño, Hernando Barragán, manifestó que su facultad estuvo de acuerdo con los sueños planteados, pero deberían responder a lo global, a lo local y a lo institucional. Concluyeron que el tono de la propuesta estaba dado en los procesos y no en los resultados. También, que el contexto local no está estructurado porque no reconoce dinámicas globales que deberían estar presentes como la crisis ambiental, sanitaria y de sostenibilidad."
Acta Consejo Académico 267-20,2020-10-29,PDI,,,,"El rector agradeció los comentarios y el empeño que han puesto los decanos en este ejercicio. Al respecto precisó lo siguiente: 

•	La idea principal con estas revisiones es construir de manera conjunta un marco para que desde la narrativa haya un propósito común que facilite la toma de decisiones. 
•	Un comentario reiterado en las reuniones ha sido la desconexión entre el contexto inicial de la propuesta y los objetivos primordiales. Debe haber mayor claridad.
•	Se entiende que hay una preocupación generalizada debido a la difícil y compleja coyuntura actual, que sin duda impactará las finanzas de la Universidad en los próximos semestres.  
•	El tema de la autocrítica es importante y podría incorporarse en el documento. 
•	Los comentarios sobre el uso del lenguaje han aparecido también en otras reuniones. "
Acta Consejo Académico 267-20,2020-10-29,Cambios administrativos,,,"Artes y humanidades,Ciencias sociales,Derecho,Ingenierías,Gobierno","La vicerrectora Académica, Raquel Bernal, recordó que en la pasada sesión de este Consejo se habían presentado dos propuestas para el calendario académico del año 2021. La primera consistía en dedicar la semana 16 de cada semestre a la presentación de exámenes finales, dar una semana de descanso en el periodo intersemestral y cerrar el año a más tardar el 23 de diciembre. La segunda, en mantener el calendario académico como hasta ahora, lo que implica no tener una semana de vacaciones en el periodo intersemestral y cerrar el año el 30 de diciembre. Comentó que las facultades de Artes y Humanidades, Ciencias Sociales, Derecho, Ingeniería y la Escuela de Gobierno, habían hecho una evaluación juiciosa de las propuestas y optaron por la primera opción "
Acta Consejo Académico 267-20,2020-10-29,Cambios administrativos,,"Profesores,Estudiantes",Economía,"La decana de Economía, Marcela Eslava, precisó que en su facultad se hizo una consulta general a los profesores y se discutió el tema en consejo de facultad. Los profesores y los estudiantes estuvieron de acuerdo con la primera propuesta de calendario por dos razones: en primer lugar, tanto estudiantes como profesores manifestaron su preocupación por la presión que está poniendo sobre los estudiantes la convivencia de exámenes y clases en la semana 16, y el alargamiento efectivo del periodo lectivo frente al uso previo a 2019. En segundo lugar, los profesores que dictan clases en la semana 16 vieron con optimismo la propuesta porque podrían dedicar esas dos semanas a la investigación. No obstante, hicieron énfasis en que se debe emitir una directriz clara para que no se dicten clases en la semana 16 y de esa manera no ejercer más presión sobre los estudiantes. "
Acta Consejo Académico 267-20,2020-10-29,Cambios administrativos,,"Profesores,Estudiantes",Arquitectura y Diseño,"El decano de Arquitectura y Diseño, indicó que la idea en su facultad es que los periodos de 8 semanas tengan 7 semanas de clase y una semana de entregas. De forma similar, los periodos de 16 semanas dictarían 15 semanas de clase y las entregas se harían en la semana 16 y en la semana posterior. "
Acta Consejo Académico 267-20,2020-10-29,"Cambios administrativos,Oferta de cursos",,,,"La Vicerrectora Académica, Raquel Bernal, informó que, teniendo en cuenta que la fecha para entregar la cartelera de cursos está próxima a vencerse, la Dirección de Admisiones y Registro decidió extender hasta el próximo jueves 5 de noviembre el plazo para ingresar a Banner las secciones correspondientes al primer semestre del año 2021. Asimismo, acordó enviar el calendario académico definitivo a los miembros del Consejo Académico, aclarando que no se podrán programar clases durante la última semana del semestre.

Los miembros del Consejo Académico aprobaron la primera opción del calendario académico para 2021."
Acta Consejo Académico 267-20,2020-10-29,Creación Programas,"Pregrado,Posgrado",,,"b.	Lineamientos para la presentación de propuestas de nuevos programas académicos

La vicerrectora Académica, Raquel Bernal, explicó los elementos mínimos que deben ser tenidos en cuenta por los proponentes a la hora de presentar un nuevo programa académico. Señaló que estos elementos se desarrollarán en las propuestas de creación de programas y se entregarán a una comisión curricular compuesta por dos decanos invitados, seleccionados por idoneidad de evaluación, y la Vicerrectora Académica. Los elementos a tener en cuenta son:

1.	Motivación o justificación de la propuesta.
2.	Denominación del programa.
3.	Potencial del mercado: este elemento se hace explícito, es decir que las facultades deben identificar audiencias y brindar información del potencial de mercado.
4.	Principios orientadores del programa y plan de estudios: incluye el detalle de la estructura curricular. En este punto, se hace énfasis en los diferenciadores de calidad en caso de existir otro programa similar, tanto en Colombia como en la región. 
5.	Comité Académico y profesores del programa: se resalta la importancia de reportar estos aspectos porque algunas maestrías están a cargo de pocos profesores y cualquier cambio que hagan implica una gran fragilidad. Por este motivo, se están buscando evidencias de un cuerpo colegiado importante de profesores de modo que apoyen el programa académico y no existan riesgos para el mismo. 
6.	Recursos y necesidades del programa: se refiere a lo que implica la creación del nuevo programa en términos de recursos adicionales, tanto para las facultades como para la Universidad. Es clave conocer esto anticipadamente.  
7.	Socios: reportar si se harán convenios, bien sea con universidades o plataformas virtuales del estilo de Emeritus o Coursera.
8.	Modelo financiero: aunque siempre ha existido, es clave entender el número potencial de estudiantes que puede tener el nuevo programa.
9.	Cronograma: se refiere a la producción y salida al aire del nuevo programa.  
10.	Estrategia de mercadeo del programa: hace parte de lo que institucionalmente se debe pensar para promocionar los posgrados virtuales y blended.
11.	Sistema de monitoreo y aseguramiento de la calidad del programa: se debe explicar cómo se va a medir la calidad del programa y especificar qué se haría cuando los resultados no son los esperados.
12.	Sistema de seguimiento del programa: se deben definir los indicadores de éxito. En caso de tener un número de estudiantes menor del esperado se deben proponer estrategias para la sostenibilidad del nuevo programa. 
13.	Descripción del proceso de construcción de la propuesta: es importante registrar los pasos que surtieron las facultades. Por ejemplo, comentarios que pudieron surgir en los consejos de departamento. 

Estos lineamientos aplican para programas nuevos de pregrado y posgrado. Una vez la comisión curricular esté de acuerdo con la propuesta, se surtirá el proceso normal de aprobación ante el Consejo Académico y el Comité Directivo. "
Acta Consejo Académico 267-20,2020-10-29,Creación Programas,,,,"Respecto a los comentarios la Vicerrectora Académica agregó lo siguiente: 
•        El mensaje que se quiere entregar con los lineamientos es el de encontrar la forma para sostener en el tiempo los nuevos programas. Hay temas de relevancia para el país y la Universidad que tiene una explicación en caso de haber una demanda reducida. Lo que no quiere decir es que los nuevos programas siempre deban tener una alta demanda de estudiantes. 
•        Se hace una invitación amplia para que desde el diseño de los programas los decanos puedan discutir e identificar sinergias, con el fin de trabajar de forma eficiente como institución. Por esta razón, la administración central está trabajando en la revisión del modelo de distribución de ingresos, MDI, y en la asignación presupuestal.
•        La Facultad de Artes y Humanidades se ha esforzado por lograr un equilibrio entre la innovación y los temas que se deben proteger para generar impacto.
•        Para los programas en línea se debe aprovechar el apoyo de los socios, para que desde su experiencia en mercadeo se puedan identificar a los potenciales estudiantes y se maximice la matrícula.
•        La creación de la comisión curricular se pensó como un paso en el proceso de evaluación y aprobación para enriquecer las propuestas con aportes y conocimientos de los decanos invitados.  
•        Es necesario contar con la revisión de la comisión curricular, para que, desde el diseño del nuevo programa, haya participación de las diferentes facultades. La idea es enriquecer la propuesta con una mirada externa. 
•        Los lineamientos tienen un mayor énfasis en la sostenibilidad porque buscan racionalizar de manera integral la oferta de programas académicos en la Universidad.
•        La idea de hacer seguimiento a los programas surgió de la conformación del tablero de maestrías dado el marcado crecimiento de la oferta en este tipo de programas. En general, se busca tomar decisiones que permitan una mejora continua de la oferta.
•        Como parte del PDI, se hará una propuesta para establecer el número de estudiantes al que se quiere llegar en posgrado. Se espera que gran parte de los mismos provengan de programas virtuales porque con ellos es posible captar otras audiencias. En términos de eficiencia, es posible alcanzar esa meta ofertando menos programas.
•        Estandarizar el modelo financiero es acertado porque facilita hacer una lectura detallada de la organización financiera de los posgrados. Se debe revisar con cuidado porque hay condiciones particulares en cada facultad. 
•        La titulación individualizada puede ser una oportunidad porque el costo marginal es bajo y con esto el estudiante y la Universidad se verían beneficiados."
Acta Consejo Académico 267-20,2020-10-29,Reglamentos,,Estudiantes,,"c.	Movilidad nacional e internacional de estudiantes 2021-10

La vicerrectora Académica, Raquel Bernal, señaló las siguientes condiciones para los intercambios estudiantiles tanto a nivel nacional como internacional:

Internacional:

•	No se reciben estudiantes entrantes “físicos” (pasantías, intercambios).
•	Posibilidad de modalidad virtual entrante y saliente con universidades socias.
•	Oferta de Cursos Virtual International Program con socios.
•	Estudiantes salientes bajo condiciones de la universidad socia que los recibe y firmando carta de responsabilidad. Se incluyen pasantías doctorales.

Nacional: 

•	Solo modalidad virtual, máximo 40 cupos con universidades socias.
•	Catálogo de cursos 100% virtuales, definido por las facultades (pregrado y posgrado)"
Acta Consejo Académico 267-20,2020-10-29,Reglamentos,Posgrado,Estudiantes,,"La vicerrectora de Investigación y Creación, Silvia Restrepo, explicó que en los programas doctorales se activaron algunas pasantías en el semestre 2020-20 porque algunos estudiantes pudieron viajar al país de destino. En cuanto a la financiación, mencionó que las prácticas de doctorado se pueden hacer con recursos internos y externos, si estos existen, pero lo importante es confirmar si el estudiante será recibido en el país de destino. Sin embargo, recordó que en el Reglamento de Doctorado quedó consignado, que las pasantías para este nivel de estudios no son obligatoriamente internacionales, es decir que se puede optar por prácticas virtuales, nacionales o internacionales.  "
Acta Consejo Académico 267-20,2020-10-29,Infraestructura,"Pregrado,Posgrado","Estudiantes,Profesores",,"d.        Actividades extracurriculares en el campus 
La vicerrectora Académica, Raquel Bernal, explicó que la presencialidad en el campus aún es baja, pero que, en vista del interés de las facultades por desarrollar actividades al aire libre, en especial para estudiantes de primeros semestres, se debe observar el siguiente procedimiento:
1.        Hacer una inscripción al evento para los estudiantes. Se habilitará un formulario en línea dirigido a Servicios del Campus. 
2.        Hacer el listado de estudiantes, profesores y administrativos que acompañarán la actividad.
3.        En caso de que la actividad lo requiera, desde el mismo formulario se debe solicitar el salón a la Dirección de Admisiones y Registro. Se pueden realizar en espacios abiertos.
4.        Incluir la agenda de la actividad y/o recorrido programado (para activar y desinfectar).
5.        La sugerencia es realizar actividades de 15 personas si implican movimiento por el campus. Si es en ubicación fija externa o interna pueden ser más, sin sobrepasar los 50.
6.        Si lo solicitan, la actividad se puede acompañar con un gestor de seguridad y salud en el trabajo.

Agregó que una vez finalizado el diseño del formulario compartirá el link e indicó que si hay decanos que deseen adelantar esta gestión anticipadamente, podrán enviarle a ella la información para iniciar la gestión."
Acta Consejo Académico 267-20,2020-10-29,Reglamentos,Posgrado,"Estudiantes,Profesores",,"e.	Pendiente especial para tesis
La vicerrectora Académica, Raquel Bernal, recordó a los decanos las reglas excepcionales de los pendientes para tesis e hizo las siguientes aclaraciones para agilizar las entregas y evitar inconvenientes:
1.	Los estudiantes de posgrados que están en pendiente especial durante 2020-20 tienen hasta el 17 de diciembre de 2020 para levantar ese pendiente especial. Sin costo de manera excepcional.

2.	Los estudiantes de posgrado que soliciten pendiente especial para el 2021-10 tienen hasta el último día de exámenes finales del primer semestre de 2021 para que el profesor envíe la nota de ese pendiente. En maestría aplica para los estudiantes que tengan inscrita la tesis en 2020-20 y en doctorado para los estudiantes que después de la sustentación de su tesis deben hacerle correcciones mayores. Con pago.

3.	Los profesores tienen hasta el 17 de febrero de 2021 para levantar el pendiente especial de tesis en el caso de los estudiantes de pregrado que en el 2020-20 inscribieron tesis y solicitaron pendiente especial para terminarla. De acuerdo con el RGEPr. esté pendiente se concede por dos meses. Nunca ha tenido costo.

4.	Los estudiantes de doctorado que durante 2020-20 debían presentar un examen de conocimiento y no pudieron presentarlo en la fecha establecida, pueden solicitar Pendiente Especial, el cual se hará efectivo durante el 2021-10 sin costo de manera excepcional. El estudiante tiene hasta el último día de exámenes finales del primer semestre de 2021 para que el profesor envíe la nota de ese pendiente."
Acta Consejo Académico 267-20,2020-10-29,Evaluación curricular,Posgrado,Estudiantes,Administración,"f.	Reformas del MBA y nuevo MBA online de Administración
El director académico de posgrados de la Facultad de Administración, David Schnarch, describió el portafolio de programas MBA que en la actualidad ofrece la Facultad de Administración. Agregó que a estos programas se les hizo una evaluación donde se involucraron nuevos retos de mercado y factores de contexto que los afectan.

Motivación y contexto: 

La evolución en el número de aspirantes admitidos y matriculados que han tenido los tres programas de MBA ha sido diferente. El MBA de tiempo completo ha tenido una evidente reducción en el número de estudiantes, el MBA Tiempo Parcial y el MBA Ejecutivo han logrado cambiar algunas tendencias, de manera que se tuvieron en cuenta los siguientes factores para reformar los programas de MBA:


•	Presión competitiva de instituciones académicas locales e internacionales.
•	Interés creciente por programas más cortos y flexibles.
•	Mayor interés en el desarrollo de habilidades generales y liderazgo.
•	Demanda creciente de programas virtuales, en especial en Administración.
•	Crecimiento de la demanda por programas MBA Tiempo Parcial en Colombia
•	Escaso interés en programas MBA tiempo completo en Colombia

Ante estas circunstancias se propuso crear un nuevo MBA en modalidad virtual para llegar a nuevas audiencias tanto en Colombia como en la región, de modo que haya escalabilidad y competitividad. Asimismo, reformar los programas MBA de tiempo parcial y ejecutivo para que se adapten a las tendencias de flexibilidad, duración y metodología. Por último, cerrar el MBA Tiempo Completo debido al costo de oportunidad porque resulta difícil para los estudiantes renunciar a su trabajo y dedicarse de lleno durante dos años al programa. Aquellos que están dispuestos a lo anterior, optan por tomar este tipo de programas en el exterior. "
Acta Consejo Académico 267-20,2020-10-29,Evaluación curricular,Posgrado,,Administración,"Análisis del mercado: 

El predominio de los programas de tiempo parcial en el mercado es mayor. Como oportunidad, se evidencia que los programas de MBA en línea tienen un gran potencial para atraer y capturar gran parte del mercado. Existe gran interés por programas virtuales, especialmente en esta área del conocimiento, y no existe una oferta amplía. Igualmente, en Colombia y Latinoamérica los términos, “Maestría en Administración”, son los más buscados en internet para programas en línea. Por último, y según lo reportado por Emeritus, Colombia es el tercer mercado más grande de estudiantes en línea y tiene altas expectativas de crecimiento. A todo lo anterior se suma la calidad de los programas que ofrece la Facultad de Administración, respaldada por la acreditación de la Triple Corona con la que cuenta."
Acta Consejo Académico 267-20,2020-10-29,Evaluación curricular,Posgrado,,Administración,"Principios orientadores de las reformas: 

El proceso de reflexión se realizó durante un año con diferentes grupos de interés como profesores, agencias de acreditación, estudiantes, empleadores, caza talentos y egresados, También se realizó un estudio comparativo de todo el proceso. La conclusión a la que se llegó fue la de incluir los siguientes elementos al ADN de los programas de MBA. "
